lpAddress,lpName,protocolName,token0_address,token0_symbol,token0_decimals,token1_address,token1_symbol,token1_decimals
0xf6badfb9b0ab2f8f3fd8225ef1ea12fa689ad1a7,ShibaSwap LP Token,ShibaSwap,0x27c70cd1946795b66be9d954418546998b546634,LEASH,18,0x9813037ee2218799597d83d4a5b6f3b6778218d9,BONE,18
0x25c0edc51909fc20429c6ece9b8f4fbb5af13878,Uniswap V3:ASIC/USDC,Uniswap V3,0x347a96a5bd06d2e15199b032f46fb724d6c73047,ASIC,12,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0x5c0cade0d2c387681a4540b55515f6699db1a3f0,Uniswap V2:ZOGI/WETH,Uniswap V2,0x7e80e4d7d5725499791cf8b17a4586f1f0672a0c,ZOGI,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xb84c45174bfc6b8f3eaecbae11dee63114f5c1b2,SushiSwap LP Token,SushiSwap,0x3b484b82567a09e2588a13d54d032153f0c0aee0,SOS,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xf4e6491ce6a14041c103f9ca849845e9fc302ac2,Uniswap V2:EARTH/WETH,Uniswap V2,0x6d1fea476f177500d1972f08cf41fba6f0f2d547,EARTH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x9d0464996170c6b9e75eed71c68b99ddedf279e8,Curve.fi Factory Plain Pool: cvxCRV,Curve,0xd533a949740bb3306d119cc777fa900ba034cd52,CRV,18,0x62b9c7356a2dc64a1969e19c23e4f579f9810aa7,cvxCRV,18
0x1221f327f02daf75c1d9291dc9026d2f444ee360,Uniswap V2,Uniswap V2,0x88aa4a6c5050b9a1b2aa7e34d0582025ca6ab745,DXP,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0x6cbefa95e42960e579c2a3058c05c6a08e2498e9,ShibaSwap LP Token,ShibaSwap,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,SUSHI,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x959c7d5706ac0b5a29f506a1019ba7f2a1c70c70,UniswapV3 LP,Uniswap V3,0x243cacb4d5ff6814ad668c3e225246efa886ad5a,SHI,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xc5af84701f98fa483ece78af83f11b6c38aca71d,UniswapV3 LP,Uniswap V3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6
0x20e95253e54490d8d30ea41574b24f741ee70201,ShibaSwap LP Token,ShibaSwap,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xe2f00c851ddffff9a1fe838da407538afce2284d,Uniswap V2:SDOGE/WETH,Uniswap V2,0xaac40a79e590db6f6ac5d4b53a9bfd5dc7582c4c,SDOGE,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xaea841490bb223c61f904c9efbf6e4faac740406,Uniswap V2:FAFO/WETH,Uniswap V2,0x259f515ae2ddca216dc4f92133a8bf1917e73b60,FAFO,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x4bacaaabe3e96959ddf3269d3092d5cea88fefe9,Uniswap V2,Uniswap V2,0x3aada3e213abf8529606924d8d1c55cbdc70bf74,XMON,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xf0bab457c71e4e294981d53c865560a92b23fce7,Uniswap V2:SDAX/USDT,Uniswap V2,0xc7555f6410e983c867748879b2f6d2b0b0e100fd,SDAX,5,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6
0x19c10e1f20df3a8c2ac93a62d7fba719fa777026,Uniswap V3:DINO/WETH,Uniswap V3,0x49642110b712c1fd7261bc074105e9e44676c68f,DINO,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xa469d741ffe634154cd2f94dff4b8be907940340,Uniswap V2,Uniswap V2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xed40834a13129509a89be39a9be9c0e96a0ddd71,WARP,18
0x545aaa1a1dbb8c7006c678862b19ff34efa4d6cd,Uniswap V2:CLIFF/WETH,Uniswap V2,0x0dafa9206a65d5b83b163191973eb2c82b091435,CLIFF,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x919fa96e88d67499339577fa202345436bcdaf79,UniswapV3 LP,Uniswap V3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xd533a949740bb3306d119cc777fa900ba034cd52,CRV,18
0x703b120f15ab77b986a24c6f9262364d02f9432f,ShibaSwap LP Token,ShibaSwap,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6
0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,UniswapV3 LP,Uniswap V3,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x537a0a5654045c52ec45c4c86ed0c1ffe893809d,UniswapV3 LP,Uniswap V3,0x41f7b8b9b897276b7aae926a9016935280b44e97,USDC,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0xda2b18487a4012c46344083982afbea6871d7ac3,Uniswap V3:WETH/renBTC,Uniswap V3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xeb4c2781e4eba804ce9a9803c67d0893436bb27d,renBTC,8
0x0e9b5b092cad6f1c5e6bc7f89ffe1abb5c95f1c2,Curve.fi:GEAR/WETH,Curve,0xba3335588d9403515223f109edc4eb7269a9ab5d,GEAR,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x990017e633878b26bfa6f736a1a26af3d92b1ec7,Uniswap V3:GBPT/USDC,Uniswap V3,0x86b4dbe5d203e634a12364c0e428fa242a3fba98,GBPT,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,Uniswap V2,Uniswap V2,0x4a220e6096b25eadb88358cb44068a3248254675,QNT,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x39529e96c28807655b5856b3d342c6225111770e,UniswapV3 LP,Uniswap V3,0x0000000000085d4780b73119b644ae5ecd22b376,TUSD,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0x61eb53ee427ab4e007d78a9134aacb3101a2dc23,SushiSwap LP Token,SushiSwap,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,FXS,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x7fdeb46b3a0916630f36e886d675602b1007fcbb,Uniswap V2,Uniswap V2,0x1bbf25e71ec48b84d773809b4ba55b6f4be946fb,VOW,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x31351bf3fba544863fbff44ddc27ba880916a199,Fraxswap V2:FRAX/WETH,,0x853d955acef822db058eb8505911ed77f175b99e,FRAX,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xefc73f21bb4645ea4cb1f1b5a674985c590c4070,UniswapV3 LP,Uniswap V3,0xabe580e7ee158da464b51ee1a83ac0289622e6be,XFT,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x75efb257e07c14a64a010da352b12f9cacd8e483,Uniswap V2,Uniswap V2,0x446c9033e7516d820cc9a2ce2d0b7328b579406f,SOLVE,8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0xdb06a76733528761eda47d356647297bc35a98bd,SushiSwap LP Token,SushiSwap,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xe80c0cd204d654cebe8dd64a4857cab6be8345a3,JPEG,18
0x6ae0cdc5d2b89a8dcb99ad6b3435b3e7f7290077,UniswapV3 LP,Uniswap V3,0x3af33bef05c2dcb3c7288b77fe1c8d2aeba4d789,KROM,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,UniswapV3 LP,Uniswap V3,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,AAVE,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x0f9cb53ebe405d49a0bbdbd291a65ff571bc83e1,Curve.fi:USDN/3Crv,Curve,0x674c6ad92fd080e4004b2312b45f796a192d27a0,USDN,18,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,3Crv,18
0x17c1ae82d99379240059940093762c5e4539aba5,Pancake LPs:WETH/USDT,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6
0x3da1313ae46132a397d90d95b1424a9a7e3e0fce,Uniswap V2,Uniswap V2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xd533a949740bb3306d119cc777fa900ba034cd52,CRV,18
0xdb44a4a457c87225b5ba45f27b7828a4cc03c112,Uniswap V2,Uniswap V2,0x6123b0049f904d730db3c36a31167d9d4121fa6b,RBN,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x5c28b5f471d97f53fcf132f16f9f3c0c888c1a01,UniswapV3 LP,Uniswap V3,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,HEX,8,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,18
0x94d0ba2c98211852f0a41e13f83cbb522ebcc090,Uniswap V3:WETH/GYEN,Uniswap V3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc08512927d12348f6620a698105e1baac6ecd911,GYEN,6
0x82c427adfdf2d245ec51d8046b41c4ee87f0d29c,UniswapV3 LP,Uniswap V3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xf1b99e3e573a1a9c5e6b2ce818b617f0e664e86b,oSQTH,18
0x752ebeb79963cf0732e9c0fec72a49fd1defaeac,Curve T-ETH,Curve,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xcdf7028ceab81fa0c6971208e83fa7872994bee5,T,18
0x613c836df6695c10f0f4900528b6931441ac5d5a,SushiSwap LP Token,SushiSwap,0x0391d2021f89dc339f60fff84546ea23e337750f,BOND,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xfcd3b1be350c61de881ac9c636a439e5a1bc4696,Uniswap V2,Uniswap V2,0x25e1474170c4c0aa64fa98123bdc8db49d7802fa,BID,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6
0x78194ba1a135a71f7fba71fda7cdd3885872b8ff,UniswapV3 LP,Uniswap V3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xd3e4ba569045546d09cf021ecc5dfe42b1d7f6e4,MNW,18
0x4ca9b3063ec5866a4b82e437059d2c43d1be596f,Curve.fi:HBTC/WBTC,Curve,0x0316eb71485b0ab14103307bf65a021042c6d380,HBTC,18,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8
0x3730ecd0aa7eb9b35a4e89b032bef80a1a41aa7f,UniswapV3 LP,Uniswap V3,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0xeb4c2781e4eba804ce9a9803c67d0893436bb27d,renBTC,8
0x5846f5f6e07b2d65c3a2ef65f63b5c0c92e323ff,Uniswap V2:WETH/TSUBA,Uniswap V2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xeb813cccb65c338f6535d99146f280450e2a4d03,TSUBA,9
0xe9508256eca01b24312a8d670bc59baa495c0fca,Uniswap V2:WETH/Mev Labs,Uniswap V2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc6751e17a78b1910a1418f372c2bb699eaf5ba0a,Mev Labs,9
0xd3ca35355106cb8bc5fd7c534275509673319d83,UniswapV3 LP,Uniswap V3,0x3aada3e213abf8529606924d8d1c55cbdc70bf74,XMON,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0xd1000344c3a00846462b4624bb452621cf2ce001,UniswapV3 LP,Uniswap V3,0x4fabb145d64652a948d72533023f6e7a623c7c53,BUSD,18,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,18
0xe5d028350093a743a9769e6fd7f5546eeddaa320,UniswapV3 LP,Uniswap V3,0x7c07f7abe10ce8e33dc6c5ad68fe033085256a84,icETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x353bb62ed786cdf7624bd4049859182f3c1e9e5d,Uniswap V3:XEN/USDC,Uniswap V3,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,XEN,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0x7b2bc21a73bcdd8dd57fdcff3e70e028ac8c9f88,Uniswap V2:ANTIMA/WETH,Uniswap V2,0x2bb9867e3061353611e00f9af7197672aab48a11,ANTIMA,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x035a397725d3c9fc5ddd3e56066b7b64c749014e,Uniswap V2,Uniswap V2,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,HEX,8,0x3819f64f282bf135d62168c1e513280daf905e06,HDRN,9
0x611cde65dea90918c0078ac0400a72b0d25b9bb1,SushiSwap LP Token,SushiSwap,0x408e41876cccdc0f92210600ef50372656052a38,REN,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x4c54ff7f1c424ff5487a32aad0b48b19cbaf087f,UniswapV3 LP,Uniswap V3,0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,NEXO,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,UniswapV3 LP,Uniswap V3,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,Metis,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xd376814cd28dcb6f30553e5026708ec9d6b9a8dc,UniswapV3 LP,Uniswap V3,0x566957ef80f9fd5526cd2bef8be67035c0b81130,USDC,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0x459e4eeafb9e5d7299bbbcd5b6ab36667ffe3597,Uniswap V2,Uniswap V2,0x38a94e92a19e970c144ded0b2dd47278ca11cc1f,F9,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x6b0a8517829f63b02a9ae9deeb0fc630b6a506b4,Uniswap V2:POWER/WETH,Uniswap V2,0x0263994554ec08cc60473dbf8cee60f9eedbf093,POWER,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x117d4288b3635021a3d612fe05a3cbf5c717fef2,SushiSwap LP Token,SushiSwap,0x476c5e26a75bd202a9683ffd34359c0cc15be0ff,SRM,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x670b681d8acca37d7e12c43f9d5114f4543e50ff,Uniswap V2:OPENAI/WETH,Uniswap V2,0x6a6aa13393b7d1100c00a57c76c39e8b6c835041,OPENAI,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x486263aa56d1b49d78dea765754164b880c99954,Uniswap V3:FUN/USDC,Uniswap V3,0x419d0d8bdd9af5e606ae2232ed285aff190e711b,FUN,8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0x92c7b5ce4cb0e5483f3365c1449f21578ee9f21a,UniswapV3 LP,Uniswap V3,0x853d955acef822db058eb8505911ed77f175b99e,FRAX,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xa914a9b9e03b6af84f9c6bd2e0e8d27d405695db,SushiSwap LP Token,SushiSwap,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xd084944d3c05cd115c09d072b9f44ba3e0e45921,FOLD,18
0xb07fe2f407f971125d4eb1977f8acee8846c7324,UniswapV3 LP,Uniswap V3,0x4d224452801aced8b2f0aebe155379bb5d594381,APE,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0x4f845c5ccf059002894d4e05cad5735ceceed68b,Uniswap V3:ICHI/WETH,Uniswap V3,0x111111517e4929d3dcbdfa7cce55d30d4b6bc4d6,ICHI,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x49ff149d649769033d43783e7456f626862cd160,Balancer Pool Token,Balancer V1,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xc987d503a9f78f6d1d782c1fff5af4cb34437e3f,Uniswap V3:gOHM/WETH,Uniswap V3,0x0ab87046fbb341d058f17cbc4c1133f25a20a52f,gOHM,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x336ef4e633b1117dca08c1a57f4139c62c32c935,Uniswap V2,Uniswap V2,0x0d02755a5700414b26ff040e1de35d337df56218,BEND,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xfe0df74636bc25c7f2400f22fe7dae32d39443d2,UniswapV3 LP,Uniswap V3,0x6123b0049f904d730db3c36a31167d9d4121fa6b,RBN,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0x1a349a3397a8431eed8d94a05f88f9001117fcaa,Uniswap V3:FUN/USDT,Uniswap V3,0x419d0d8bdd9af5e606ae2232ed285aff190e711b,FUN,8,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6
0xc872d091fb0e314a88aa014479f22ac2045faa7d,Uniswap V3:TSUKA/MLP,Uniswap V3,0xc5fb36dd2fb59d3b98deff88425a3f425ee469ed,TSUKA,9,0xe22020f47b7378dfedcedd2c81d4137c22fe1152,MLP,18
0x3aa370aacf4cb08c7e1e7aa8e8ff9418d73c7e0f,CRO Defi Swap:USDC/WETH,Defi Swap,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x6ada49aeccf6e556bb7a35ef0119cc8ca795294a,Uniswap V2,Uniswap V2,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,WOO,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xbea53ac583b1af11f5b4b3f15ce163bc77b0c1bc,Uniswap V2:SYRANT/WETH,Uniswap V2,0x976bf616f61685e0e7e36419aee3f7cde24b0dc9,SYRANT,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xaf95d3a7a25f831dc2b9a6704554435957b51ec2,Uniswap V2,Uniswap V2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xd13cfd3133239a3c73a9e535a5c4dadee36b395c,VAI,18
0x895324433d8026fad0531428ccfbac7a6b32fbf8,Uniswap V2,Uniswap V2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xeb953eda0dc65e3246f43dc8fa13f35623bdd5ed,RAINI,18
0x82917fb0dd65b0e5c85eea66e4f5c1ed484bc629,SushiSwap LP Token,SushiSwap,0x65ef703f5594d2573eb71aaf55bc0cb548492df4,MULTI,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xbeb9ff10f9ffbded0fd59490cc4e15784972e57f,Uniswap V3:JASMY/MLP,Uniswap V3,0x7420b4b9a0110cdc71fb720908340c03f9bc03ec,JASMY,18,0xe22020f47b7378dfedcedd2c81d4137c22fe1152,MLP,18
0x8224f6854d925eac313095069c54b31c1a09b336,Uniswap V2,Uniswap V2,0x8c6fa66c21ae3fc435790e451946a9ea82e6e523,FABRIC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xefbd546647fda46067225bd0221e08ba91071584,UniswapV3 LP,Uniswap V3,0x17ef75aa22dd5f6c2763b8304ab24f40ee54d48a,RVP,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x216fb666dd61600e74f7b2ca25a38aa99db1a4e9,Uniswap V3:USDC/TSUKA,Uniswap V3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc5fb36dd2fb59d3b98deff88425a3f425ee469ed,TSUKA,9
0xab2d2f5bc36620a57ec4bb60d6a7df2a847deab5,Uniswap V2,Uniswap V2,0x892a6f9df0147e5f079b0993f486f9aca3c87881,xFUND,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x1e49768714e438e789047f48fd386686a5707db2,Uniswap V2:VOW/USDT,Uniswap V2,0x1bbf25e71ec48b84d773809b4ba55b6f4be946fb,VOW,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6
0xc28199312b7c17cbe646f52fb9ad2c94999b98cd,Uniswap V2:Leak/WETH,Uniswap V2,0x26109f1888789dc62bd39e817c6dac41cda6d2d5,Leak,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xc2a856c3aff2110c1171b8f942256d40e980c726,UniswapV3 LP,Uniswap V3,0x853d955acef822db058eb8505911ed77f175b99e,FRAX,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6
0xe45b4a84e0ad24b8617a489d743c52b84b7acebe,Uniswap V2,Uniswap V2,0x5b7533812759b45c2b44c19e320ba2cd2681b542,AGIX,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xb8a1a865e4405281311c5bc0f90c240498472d3e,Uniswap V2,Uniswap V2,0xa8c8cfb141a3bb59fea1e2ea6b79b5ecbcd7b6ca,NOIA,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x394cb9e147b8b288e38615ae04f442a037bcb99f,Uniswap V2,Uniswap V2,0x4521c9ad6a3d4230803ab752ed238be11f8b342f,SANI,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xe931b03260b2854e77e8da8378a1bc017b13cb97,UniswapV3 LP,Uniswap V3,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x31fa985bb0c282a814e7f3f0dce88b2a44197f60,SushiSwap LP Token,SushiSwap,0x69af81e73a73b40adf4f3d4223cd9b1ece623074,MASK,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0xcb0c5d9d92f4f2f80cce7aa271a1e148c226e19d,UniswapV3 LP,Uniswap V3,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,RAI,18,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,18
0xcb4f0868a2f5be4246614b064cf5c631d74ff57a,Uniswap V2:WETH/RYU,Uniswap V2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xce81cf156dbd2d8f4e63edc6065740affdde66e9,RYU,18
0xf2f98cbd5d84640a2c5cfda5c996cd830067bc95,Uniswap V2,Uniswap V2,0x31c8eacbffdd875c74b94b077895bd78cf1e64a3,RAD,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xf253f83aca21aabd2a20553ae0bf7f65c755a07f,Curve.fi:WBTC/sBTC,Curve,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0xfe18be6b3bd88a2d2a7f928d00292e7a9963cfc6,sBTC,18
0xe15e6583425700993bd08f51bf6e7b73cd5da91b,UniswapV3 LP,Uniswap V3,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0x3472a5a71965499acd81997a54bba8d852c6e53d,BADGER,18
0x75bff91af9878f5ec3fede9b52d51159afc2430a,Uniswap V3:FUN/DAI,Uniswap V3,0x419d0d8bdd9af5e606ae2232ed285aff190e711b,FUN,8,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,18
0xb0f4a77bde7fee134265307c5cc19abff0ba409b,UniswapV3 LP,Uniswap V3,0x3506424f91fd33084466f402d5d97f05f8e3b4af,CHZ,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6
0xfad57d2039c21811c8f2b5d5b65308aa99d31559,UniswapV3 LP,Uniswap V3,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0x9def9511fec79f83afcbffe4776b1d817dc775ae,Uniswap V2,Uniswap V2,0xa117000000f279d81a1d3cc75430faa017fa5a2e,ANT,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xc0bf97bffa94a50502265c579a3b7086d081664b,Uniswap V2,Uniswap V2,0x990f341946a3fdb507ae7e52d17851b87168017c,STRONG,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xf284a63c6824137037a598a49c9c92d4708da2bf,Uniswap V2:WETH/DREAM,Uniswap V2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xe7defe4c26eb1fc5017a8f8bbbca3baf516f5fa0,DREAM,18
0x59b4bb1f5d943cf71a10df63f6b743ee4a4489ee,UniswapV3 LP,Uniswap V3,0x3aada3e213abf8529606924d8d1c55cbdc70bf74,XMON,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x4cd36d6f32586177e36179a810595a33163a20bf,Uniswap V2,Uniswap V2,0x0f51bb10119727a7e5ea3538074fb341f56b09ad,DAO,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0x9db9e0e53058c89e5b94e29621a205198648425b,UniswapV3 LP,Uniswap V3,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6
0x39c9e3128b8736e02a30b2b9b7e50ff522b935c5,UniswapV3 LP,Uniswap V3,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,FXS,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x19f83460e387f1b01f94b85c2532ebc15b0b712e,UniswapV3 LP,Uniswap V3,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xfa14fa6958401314851a17d6c5360ca29f74b57b,SAITO,18
0x301f3bf35ed8572f53fbcfb81eda3daff96a827d,Uniswap V3:TYRANT/WETH,Uniswap V3,0x8ee325ae3e54e83956ef2d5952d3c8bc1fa6ec27,TYRANT,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xf56d08221b5942c428acc5de8f78489a97fc5599,UniswapV3 LP,Uniswap V3,0x6810e776880c02933d47db1b9fc05908e5386b96,GNO,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,UniswapV3 LP,Uniswap V3,0x853d955acef822db058eb8505911ed77f175b99e,FRAX,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
